n,p,q,p.value,stat,loglik.F,loglik.R
50,0.215,0.825,0.798442208567909,1.65739126511676,-306.842808043156,-307.671503675715
60,0.215,0.825,0.524343740513815,3.20363680510377,-367.344027987467,-368.945846390019
70,0.215,0.825,0.312177707775453,4.76584544858599,-439.73121309803,-442.114135822323
80,0.215,0.825,0.225397424830854,5.66745545952017,-446.373104561165,-449.206832290925
90,0.215,0.825,0.982838009176787,0.39556978825749,-554.162480507056,-554.360265401185
100,0.215,0.825,0.953421028323586,0.682898419041067,-599.211464489333,-599.552913698854
150,0.215,0.825,0.813473223300817,1.57391146362488,-941.443342050179,-942.230297781992
200,0.215,0.825,0.371538148099945,4.26334041726841,-1246.89573662763,-1249.02740683626
250,0.215,0.825,0.152918751496501,6.69486883275567,-1554.89613867074,-1558.24357308711
300,0.215,0.825,0.694257361239579,2.22608082993338,-1892.75571978259,-1893.86876019756
350,0.215,0.825,0.143159437489953,6.86567169563477,-2148.16577538481,-2151.59861123262
400,0.215,0.825,0.102503388353941,7.71722456473981,-2475.55829101692,-2479.41690329929
450,0.215,0.825,0.902271979047427,1.04903350050881,-2880.99499880265,-2881.5195155529
500,0.215,0.825,0.327202897266077,4.63181116678697,-3108.78388201401,-3111.0997875974
1000,0.215,0.825,0.0176778678854858,11.9564766376443,-6202.16322401536,-6208.14146233418
2000,0.215,0.825,0.686685658621071,2.26753629738232,-12530.6019415485,-12531.7357096972
4000,0.215,0.825,0.115818858942226,7.40835833481106,-24865.4268850578,-24869.1310642252
5000,0.215,0.825,0.0792760648865441,8.35906828915904,-30956.7413081181,-30960.9208422627
6000,0.215,0.825,0.37446419371355,4.24027106438007,-37065.3304008419,-37067.4505363741
7000,0.215,0.825,0.11502572909413,7.42580729661859,-43466.7073573884,-43470.4202610368
8000,0.215,0.825,0.133170375161054,7.05190886765195,-49175.5176829424,-49179.0436373763
50,0.215,0.825,0.696647473682005,2.21301361273549,-312.716871026253,-313.823377832621
60,0.215,0.825,0.13451842650448,7.02604164890022,-377.535251937215,-381.048272761666
70,0.215,0.825,0.742187897138926,1.96504645682546,-432.841333636511,-433.823856864924
80,0.215,0.825,0.44480486461871,3.72289412421924,-514.377049414404,-516.238496476514
90,0.215,0.825,0.256349131619991,5.31636199331524,-516.401195771115,-519.059376767773
100,0.215,0.825,0.0411738265237163,9.95609262869903,-634.154129811476,-639.132176125826
150,0.215,0.825,0.102989495451887,7.70530813510891,-933.785947418336,-937.638601485891
200,0.215,0.825,0.609129659000848,2.7004854995248,-1199.4504011481,-1200.80064389786
250,0.215,0.825,0.553385643478048,3.02658932108716,-1519.77182580947,-1521.28512047002
300,0.215,0.825,0.137009392398603,6.97886396979402,-1954.64225789491,-1958.13168987981
350,0.215,0.825,0.25758228821724,5.30314896827258,-2186.85892223115,-2189.51049671529
400,0.215,0.825,0.183901107207299,6.21148825264754,-2479.25067986034,-2482.35642398666
450,0.215,0.825,0.610561332334167,2.69230772023366,-2782.95992145741,-2784.30607531753
500,0.215,0.825,0.391037209392427,4.11217667046549,-3157.0550125666,-3159.11110090183
1000,0.215,0.825,0.683729780251579,2.28374666556374,-6172.52068237662,-6173.6625557094
2000,0.215,0.825,0.203758132988833,5.93889774677154,-12538.7658450755,-12541.7352939489
4000,0.215,0.825,0.173297126285098,6.36804045092867,-24858.5848000783,-24861.7688203038
5000,0.215,0.825,0.178818177508007,6.28548833668901,-31301.2370415544,-31304.3797857227
6000,0.215,0.825,0.0211185082889203,11.5402500081254,-36952.2145725883,-36957.9846975923
7000,0.215,0.825,0.0481692840712495,9.57798376829305,-43352.9913695161,-43357.7803614002
8000,0.215,0.825,0.000793431426477962,18.9790402305516,-49694.4705136381,-49703.9600337534
50,0.215,0.825,0.203593267533657,5.94106173502325,-308.6987176312,-311.669248498712
60,0.215,0.825,0.857316178359984,1.32385030753187,-375.084691731695,-375.746616885461
70,0.215,0.825,0.190942390810304,6.1119489854342,-424.035950484041,-427.091924976758
80,0.215,0.825,0.625920070514752,2.60509930477542,-482.126019958213,-483.4285696106
90,0.215,0.825,0.436071932189189,3.7836831943996,-578.487370335553,-580.379211932753
100,0.215,0.825,0.762581964445733,1.85404020840542,-619.144619456405,-620.071639560608
150,0.215,0.825,0.488065832446492,3.43347244121583,-924.672315018863,-926.389051239471
200,0.215,0.825,0.553881937565439,3.02361113722918,-1237.12311753734,-1238.63492310595
250,0.215,0.825,0.683285642215419,2.28618375955239,-1556.68895665677,-1557.83204853655
300,0.215,0.825,0.699223641268375,2.19893837786731,-1929.29550737458,-1930.39497656351
350,0.215,0.825,0.999019451576358,0.0899031084300077,-2241.87244730562,-2241.91739885983
400,0.215,0.825,0.383281201470796,4.17159199547314,-2448.37734292014,-2450.46313891787
450,0.215,0.825,0.609203628671463,2.70006276969161,-2817.1891940209,-2818.53922540575
500,0.215,0.825,0.602845633530461,2.73648407005112,-3102.104876444,-3103.47311847903
1000,0.215,0.825,0.0666108118358796,8.78843112386494,-6184.1969488267,-6188.59116438863
2000,0.215,0.825,0.0642282081889233,8.87777456177355,-12338.1792728445,-12342.6181601254
4000,0.215,0.825,0.0464727013388061,9.66460395991453,-24598.4270134938,-24603.2593154738
5000,0.215,0.825,0.0219001321757429,11.4549206216252,-31008.6680046041,-31014.3954649149
6000,0.215,0.825,0.0126254356852669,12.7387492920097,-37162.3092473509,-37168.6786219969
7000,0.215,0.825,0.0368878173805284,10.2195234132087,-43574.5574445852,-43579.6672062918
8000,0.215,0.825,0.0715222156864901,8.61344273692521,-49520.4669264899,-49524.7736478584
50,0.215,0.825,0.783101377947657,1.74185463407457,-277.274361450119,-278.145288767156
60,0.215,0.825,0.809828188741255,1.59423346196297,-362.111938470704,-362.909055201686
70,0.215,0.825,0.223760202345628,5.6871722994947,-410.580859799089,-413.424445948837
80,0.215,0.825,0.0272922942046947,10.9360421624385,-495.689149239896,-501.157170321115
90,0.215,0.825,0.823443148667585,1.51802889346664,-543.251710206917,-544.010724653651
100,0.215,0.825,0.0171169266142525,12.0317217378199,-624.628307009919,-630.644167878829
150,0.215,0.825,0.377268448790675,4.21829308963333,-896.725551884599,-898.834698429415
200,0.215,0.825,0.054598467856548,9.27424669739185,-1248.36394965072,-1253.00107299942
250,0.215,0.825,0.0862715166957447,8.14895960612193,-1512.19850638772,-1516.27298619079
300,0.215,0.825,0.486984227553722,3.44049155967468,-1843.65120735449,-1845.37145313433
350,0.215,0.825,0.947900968895586,0.727451286510586,-2140.13013748533,-2140.49386312859
400,0.215,0.825,0.0502764175350891,9.47437683061344,-2540.22150197365,-2544.95869038896
450,0.215,0.825,0.684020463247551,2.28215181681844,-2784.10718099744,-2785.24825690585
500,0.215,0.825,0.709419079037652,2.14331636826591,-3007.62594429807,-3008.6976024822
1000,0.215,0.825,0.428789780061568,3.83504743609046,-6068.93423072271,-6070.85175444075
2000,0.215,0.825,0.0200733276517714,11.6592689669124,-12417.88540257,-12423.7150370534
4000,0.215,0.825,0.356798961306032,4.38175863165088,-24750.067898886,-24752.2587782018
5000,0.215,0.825,0.0237355753545822,11.2656172492498,-31233.1970811901,-31238.8298898147
6000,0.215,0.825,0.0316789649574575,10.5825289245258,-36931.2511373164,-36936.5424017786
7000,0.215,0.825,0.308733091611098,4.7973182794376,-43639.0405567831,-43641.4392159228
8000,0.215,0.825,0.23102290467264,5.60065002263582,-49801.8965346192,-49804.6968596305
50,0.215,0.825,0.605670581906602,2.72027991059872,-299.080670144664,-300.440810099964
60,0.215,0.825,0.186069337583426,6.18047878246921,-329.023826690445,-332.114066081679
70,0.215,0.825,0.381693278234829,4.18387011224661,-450.567422128358,-452.659357184482
80,0.215,0.825,0.611105775592723,2.6892000963918,-497.278711729346,-498.623311777541
90,0.215,0.825,0.224503275814686,5.67820796306796,-577.938830524758,-580.777934506292
100,0.215,0.825,0.952819696713026,0.687842385398199,-613.495065486567,-613.838986679266
150,0.215,0.825,0.515950389589736,3.25589592201482,-881.226845780029,-882.854793741037
200,0.215,0.825,0.108921631346329,7.56396333929342,-1244.33461740274,-1248.11659907238
250,0.215,0.825,0.332387880527769,4.58672286460524,-1559.31024575034,-1561.60360718264
300,0.215,0.825,0.366333852590223,4.30472461197314,-1889.00266022273,-1891.15502252871
350,0.215,0.825,0.242207150951327,5.47193839873125,-2239.43869808466,-2242.17466728402
400,0.215,0.825,0.124723428114122,7.21970481856806,-2533.75902827475,-2537.36888068403
450,0.215,0.825,0.195298106804366,6.05200389068068,-2730.15233588483,-2733.17833783017
500,0.215,0.825,0.24400903280107,5.45168646377533,-3062.26194514874,-3064.98778838062
1000,0.215,0.825,0.223579400625688,5.68935741174573,-6217.46727035625,-6220.31194906212
2000,0.215,0.825,0.0332991410634857,10.4638117647082,-12459.0929684252,-12464.3248743076
4000,0.215,0.825,0.339587975746045,4.52504615778889,-24793.640804321,-24795.9033273999
5000,0.215,0.825,0.210221961747032,5.85525338950538,-30835.3192300155,-30838.2468567103
6000,0.215,0.825,0.040032813594714,10.023552080791,-37146.7290852983,-37151.7408613387
7000,0.215,0.825,0.382920089271652,4.17438073312223,-43667.657886905,-43669.7450772716
8000,0.215,0.825,0.893492188992153,1.10491132273455,-49826.3093655032,-49826.8618211646
50,0.215,0.825,0.547019397933863,3.06492719562186,-308.558598108484,-310.091061706294
60,0.215,0.825,0.5889436030304,2.81675717020858,-368.942361991225,-370.350740576329
70,0.215,0.825,0.423942767426644,3.86958823896089,-458.476304310621,-460.411098430101
80,0.215,0.825,0.381736039181652,4.18353896115173,-474.430736493991,-476.522505974567
90,0.215,0.825,0.714636378132598,2.11489525115576,-589.382894442644,-590.440342068222
100,0.215,0.825,0.22648444637866,5.65443376456551,-608.822483896894,-611.649700779177
150,0.215,0.825,0.661263100669456,2.40755103616721,-916.51304727933,-917.716822797413
200,0.215,0.825,0.0541785451644405,9.2930150170514,-1190.2273557205,-1194.87386322902
250,0.215,0.825,0.417681614704089,3.91463781463881,-1561.13782985893,-1563.09514876625
300,0.215,0.825,0.374489976488294,4.2400684139343,-1878.75979948183,-1880.8798336888
350,0.215,0.825,0.84339506186442,1.40460034205535,-2199.7544039547,-2200.45670412573
400,0.215,0.825,0.689845481530117,2.25022457854084,-2471.55398557997,-2472.67909786924
450,0.215,0.825,0.598688799073938,2.76039264568408,-2838.72951109335,-2840.10970741619
500,0.215,0.825,0.287788792125302,4.9952152573569,-3078.75980221124,-3081.25740983992
1000,0.215,0.825,0.101907084342076,7.73191456935092,-6185.10105717073,-6188.9670144554
2000,0.215,0.825,0.54670191871181,3.06684572309314,-12316.7906863435,-12318.3241092051
4000,0.215,0.825,0.0940830868164783,7.93247999843152,-24788.5226383037,-24792.4888783029
5000,0.215,0.825,0.0629032388916262,8.9288292532583,-30725.902996264,-30730.3674108906
6000,0.215,0.825,0.344705222834048,4.48184837047302,-37185.8366527063,-37188.0775768916
7000,0.215,0.825,0.0308615188679352,10.6446671899175,-43603.3095575932,-43608.6318911881
8000,0.215,0.825,0.233422935813682,5.57257984654279,-49850.405819702,-49853.1921096253
50,0.215,0.825,0.00099056572736255,18.4878371079255,-318.071268265759,-327.315186819722
60,0.215,0.825,0.533198713735024,3.14905377420018,-374.170131070599,-375.744657957699
70,0.215,0.825,0.576995185208674,2.8865016159267,-418.053285630727,-419.496536438691
80,0.215,0.825,0.479773901028619,3.48755011012713,-503.538786097646,-505.28256115271
90,0.215,0.825,0.05446130199476,9.28036210175537,-565.788640692314,-570.428821743192
100,0.215,0.825,0.183714779772618,6.21416832152181,-604.894852652468,-608.001936813229
150,0.215,0.825,0.83461738618909,1.45479651927985,-902.823036367103,-903.550434626743
200,0.215,0.825,0.886349060586667,1.14945047263382,-1253.85036800109,-1254.42509323741
250,0.215,0.825,0.987691847640093,0.331488489196545,-1564.26207164738,-1564.42781589198
300,0.215,0.825,0.00854846917008304,13.636990314852,-1788.50163320059,-1795.32012835802
350,0.215,0.825,0.571490973452054,2.91888091711644,-2145.6904552101,-2147.14989566865
400,0.215,0.825,0.516128814964448,3.25477955199403,-2462.72653558385,-2464.35392535985
450,0.215,0.825,0.584815126727549,2.84077382660598,-2745.98956712592,-2747.40995403923
500,0.215,0.825,0.905690713920715,1.02689539882886,-3031.83921572311,-3032.35266342252
1000,0.215,0.825,0.345048173022929,4.47897175406615,-6127.12964719771,-6129.36913307474
2000,0.215,0.825,0.0292541979430564,10.7716212744745,-12364.2183239532,-12369.6041345905
4000,0.215,0.825,0.395509358279259,4.07832593657076,-24569.976422331,-24572.0155852993
5000,0.215,0.825,0.35195884602942,4.42148716024531,-31008.3769218487,-31010.5876654289
6000,0.215,0.825,0.00177960237425216,17.1846580925194,-37399.1432119116,-37407.7355409579
7000,0.215,0.825,0.0352093757462391,10.3307901942026,-43264.6897417316,-43269.8551368287
8000,0.215,0.825,0.261980621196643,5.25645908586739,-49739.6587774364,-49742.2870069793
50,0.215,0.825,0.920084032689649,0.930916597114788,-324.123843216392,-324.589301514949
60,0.215,0.825,0.770313908410431,1.81184843888502,-374.174534434242,-375.080458653684
70,0.215,0.825,0.105935897276681,7.63418283131477,-441.043124587851,-444.860216003509
80,0.215,0.825,0.300575157020976,4.87303092014668,-467.572410627295,-470.008926087368
90,0.215,0.825,0.68605053218271,2.27101806640781,-527.410911192536,-528.54642022574
100,0.215,0.825,0.672119819928873,2.34758310675898,-611.286954601318,-612.460746154697
150,0.215,0.825,0.339911550314899,4.52229923634968,-876.40178820868,-878.662937826855
200,0.215,0.825,0.331072919693639,4.59810337192584,-1212.41127347546,-1214.71032516142
250,0.215,0.825,0.523225308146063,3.21057059198984,-1562.82363072101,-1564.428916017
300,0.215,0.825,0.367782955587841,4.29315547972283,-1861.01095581222,-1863.15753355208
350,0.215,0.825,0.667720911241754,2.37184657239413,-2183.7007137386,-2184.8866370248
400,0.215,0.825,0.972067290836094,0.514568845571375,-2477.17962783271,-2477.43691225549
450,0.215,0.825,0.147054196558528,6.79626912897947,-2756.75388449256,-2760.15201905705
500,0.215,0.825,0.912896734700422,0.979444216762204,-3160.33008847758,-3160.81981058597
1000,0.215,0.825,0.0969202531328677,7.85800727366586,-6226.11252266532,-6230.04152630216
2000,0.215,0.825,0.282488693618702,5.04719984931216,-12456.2831467173,-12458.8067466419
4000,0.215,0.825,0.0153402751954141,12.2869451072984,-25116.8684097737,-25123.0118823274
5000,0.215,0.825,0.890639078756847,1.12279367332667,-31081.4842522888,-31082.0456491255
6000,0.215,0.825,0.0140731227436298,12.4872158001963,-37158.6631559542,-37164.9067638543
7000,0.215,0.825,0.264453197069543,5.23050553377834,-43348.4833840339,-43351.0986368008
8000,0.215,0.825,0.0247447896240104,11.1674877944897,-50000.9296323005,-50006.5133761977
50,0.215,0.825,0.792191971653513,1.6918807023427,-281.214251012237,-282.060191363408
60,0.215,0.825,0.582765355135617,2.85272967543506,-393.081486070741,-394.507850908458
70,0.215,0.825,0.534095338975152,3.14355733204468,-434.114080006091,-435.685858672113
80,0.215,0.825,0.960672130541724,0.621260347335578,-470.356084400669,-470.666714574337
90,0.215,0.825,0.915390556529061,0.962751092874896,-598.40039199746,-598.881767543897
100,0.215,0.825,0.0926917222362211,7.96977360423875,-630.688536771095,-634.673423573214
150,0.215,0.825,0.708241000529829,2.14973748321199,-939.353040290586,-940.427909032192
200,0.215,0.825,0.616763586737449,2.65697818790341,-1235.18268319759,-1236.51117229154
250,0.215,0.825,0.943385758432347,0.762636870037568,-1493.88878242646,-1494.27010086148
300,0.215,0.825,0.873641480754101,1.22695226549558,-1830.59751895919,-1831.21099509193
350,0.215,0.825,0.376103713984651,4.22740609340326,-2182.14706440065,-2184.26076744735
400,0.215,0.825,0.509444799799585,3.29676612586991,-2438.23223178231,-2439.88061484525
450,0.215,0.825,0.479519897187199,3.48921647033876,-2849.34566499479,-2851.09027322996
500,0.215,0.825,0.273671020721915,5.13553805203719,-3072.43375943201,-3075.00152845803
1000,0.215,0.825,0.444754544905757,3.72324194147586,-6143.04866431995,-6144.91028529068
2000,0.215,0.825,0.43062750275356,3.82202586562926,-12524.3689269716,-12526.2799399044
4000,0.215,0.825,0.0234997916126836,11.2891251799592,-24587.5372176732,-24593.1817802632
5000,0.215,0.825,0.000366535175293316,20.6794568271871,-30779.5227326663,-30789.8624610799
6000,0.215,0.825,0.0793139571114513,8.35788387658249,-37286.6227729555,-37290.8017148937
7000,0.215,0.825,0.717635204056123,2.09856946571381,-43527.6018691495,-43528.6511538823
8000,0.215,0.825,0.0319100634746458,10.5652422369458,-49873.2651929367,-49878.5478140552
50,0.215,0.825,0.0626349374429539,8.93929187308777,-295.786659910697,-300.256305847241
60,0.215,0.825,0.43236075044229,3.80978150235046,-367.549925346689,-369.454816097864
70,0.215,0.825,0.938306734595519,0.801053780611255,-426.165667592976,-426.566194483282
80,0.215,0.825,0.760780577937087,1.86385916995619,-515.242836946771,-516.174766531749
90,0.215,0.825,0.513072927303798,3.27393296420075,-508.828789743004,-510.465756225104
100,0.215,0.825,0.954204364775631,0.67642246660057,-637.056475907652,-637.394687140953
150,0.215,0.825,0.135456420962433,7.00818303293613,-939.793695602935,-943.297787119403
200,0.215,0.825,0.742650132953425,1.96253306527888,-1192.90881772399,-1193.89008425663
250,0.215,0.825,0.593148120293556,2.79238379577646,-1516.78033029517,-1518.17652219306
300,0.215,0.825,0.513911925479921,3.26866728445475,-1883.25008154426,-1884.88441518649
